"Price","AdSpend","Traffic","Sales","Predicted values 1","Predicted values 2","Predicted values 3","Residuals 1","Residuals 2","Residuals 3","Cook's distance 1","Cook's distance 2","Cook's distance 3"
87.13,7306.04,235.64,2233.18,3260.9839785882846,2789.8919309338644,2434.5446079555168,-1027.803978588284,-556.711930933864,-201.3646079555165,0.008233172028617277,0.006655092716735345,0.002105684444500879
109.51,14147.75,324.18,3753.72,3123.9043758677867,3447.9673176598553,3506.2562381971384,629.8156241322139,305.7526823401456,247.46376180286208,0.007756895255669412,0.0029731402763426115,0.002936782596337571
100.88,13863.2,287.86,3140.67,3176.7639367023667,3462.000678916008,3333.739607363461,-36.09393670236566,-321.3306789160071,-193.0696073634601,1.621758963401654e-05,0.0021560178248961315,0.0012556732376986345
108.14,5558.52,220.3,2409.38,3132.295754586602,2478.082519366219,2048.340442954275,-722.9157545866009,-68.70251936621797,361.0395570457257,0.009512275129943092,0.00022057585587877753,0.013146376378165195
124.7,17550.6,315.94,3799.66,3030.86419868618,3753.4461767458624,3741.9608572656207,768.795801313821,46.21382325413891,57.69914273437989,0.02408062701323016,0.0001800215543498598,0.0004184547310114005
83.39,8987.2,377.59,3414.24,3283.8918299812544,3001.280463216049,3380.979083260201,130.3481700187462,412.95953678395176,33.26091673979886,0.00013418197645183037,0.0024876026593924822,4.884799907572957e-05
97.19,5718.1,320.26,3140.07,3199.3655333975694,2555.123381877489,2651.9473463203612,-59.29553339756832,584.9466181225121,488.12265367963926,3.6610191654053125e-05,0.011959926103921208,0.01277514660895285
93.47,10362.08,340.62,2991.01,3222.1508829114323,3103.5034955960873,3277.376060052832,-231.1408829114312,-112.49349559608626,-286.36606005283153,0.0004781023330442968,0.00016195138224577892,0.001942695377335512
58.14,12163.46,330.47,3264.13,3438.5504523535765,3498.4477424670367,3616.253731980694,-174.42045235357588,-234.31774246703534,-352.12373198069355,0.0007380309419524077,0.001812674519543192,0.006378184277141756
93.49,5506.55,172.52,1875.5,3222.0283810323253,2550.9509921481704,1874.5143834143942,-1346.5283810323244,-675.4509921481695,0.9856165856065857,0.016236942895192077,0.015828293469992413,1.258479884860726e-07
